headline	lead_paragraph	web_url
Mali: Gunmen Attack Military Camp Near Mauritania Border	Gunmen attacked a military camp in western Mali on Saturday, killing three soldiers as residents of a nearby village hid in their homes, officials and witnesses said.	http://www.nytimes.com/aponline/2015/06/27/world/africa/ap-af-mali-violence.html
EU's Mogherini to Go to Vienna on Sunday for Iran Talks-Statement	European Union foreign policy chief Federica Mogherini will travel to Vienna on Sunday to attend nuclear talks between Iran and six world powers, the EU said on Saturday.	http://www.nytimes.com/reuters/2015/06/27/world/middleeast/27reuters-iran-nuclear-mogherini.html
Tunisia Weighs New Security Approach as Tourists Flee	Thousands of tourists fled from Tunisia on Saturday after the country's worst terrorist attack killed 38 people &#8212; including 15 Britons &#8212; as the government struggles to prevent future jihadi attacks against the all-important tourism sector.	http://www.nytimes.com/aponline/2015/06/27/world/middleeast/ap-ml-tunisia-attack.html
Bomb Blasts in Iraqi Capital Leave 12 Dead, Dozens Wounded	A series of attacks targeting public places killed 12 people in Baghdad on Saturday, said Iraqi authorities, as the prime minister announced the arrest of an aide to Saddam Hussein.	http://www.nytimes.com/aponline/2015/06/27/world/middleeast/ap-ml-iraq.html
AP Photos: Ukrainian Village Caught in Crossfire of War	Few places along the front line in east Ukraine see regular fighting as bitter as the village of Krymske. Roads to the village have all but crumbled away under the weight of military trucks, tanks and armored personnel carriers.	http://www.nytimes.com/aponline/2015/06/27/world/europe/ap-eu-ukraine-soldiers-daily-life.html
Kuwait Says Security Raised to Highest in Oil Sector	OPEC member state Kuwait has stepped up security to the highest level at state-run oil conglomerate Kuwait Petroleum Corp (KPC) and its affiliates, state-run KUNA reported on Saturday, a day after a suicide bomber killed 27 people in a Shi'ite mosque.	http://www.nytimes.com/reuters/2015/06/27/world/middleeast/27reuters-kuwait-oil-security.html
Diplomats: Iran Considers Shipping, Selling Enriched Uranium	Nuclear negotiators for Iran, obligated to dispose tons of enriched uranium under an approaching deal, are focusing on a U.S.-backed plan for Iran to send the material to another country for sale as reactor fuel, diplomats told The Associated Press on Saturday.	http://www.nytimes.com/aponline/2015/06/27/world/europe/ap-iran-nuclear-talks.html
UK Beefs Up Security Following Bomb Attack Report	Security was stepped up at events marking Armed Forces Day across Britain, officials said Saturday amid a news report that officials foiled a bomb attack by the Islamic State group on a military parade in London.	http://www.nytimes.com/aponline/2015/06/27/world/europe/ap-eu-britain-terrorism.html
Boy Dies of Diphtheria in Spain, Parents Rejected Vaccine	Officials say a six-year-old boy who had been the first child to contract diphtheria in Spain in 29 years has died from the disease in a Barcelona hospital.	http://www.nytimes.com/aponline/2015/06/27/world/europe/ap-eu-spain-diphtheria-death.html
Parliament Approves Referendum; Greece's Future in Balance	Greece's parliament voted early Sunday in favor of Prime Minister Alexis Tsipras' motion to hold a July 5 referendum on creditor proposals for reforms in exchange for loans, with the country's future in the eurozone looking increasingly shaky.	http://www.nytimes.com/aponline/2015/06/27/world/europe/ap-eu-greece-bailout-.html
French Terror Suspect Took Selfie With Beheaded Victim	"The top suspect in the beheading of a businessman that French authorities are calling a terrorist attack took a ""selfie"" photo with the slain victim and sent the image via WhatsApp to a Canadian mobile phone number, officials said Saturday."	http://www.nytimes.com/aponline/2015/06/27/world/europe/ap-eu-france-attack.html
Activists: IS Fighters Kill 200 Civilians in Syrian Town	Islamic State fighters who launched a surprise attack on a Syrian border town massacred more than 200 civilians, including women and children, before they were killed or driven out by Kurdish forces, activists said on Saturday.	http://www.nytimes.com/aponline/2015/06/27/world/middleeast/ap-ml-islamic-state.html
Iran Says Nuclear Deal Within Reach if Other Side Is Reasonable: IRNA	Iran will reach a nuclear deal with world powers so long as the other side does not make excessive demands, Foreign Minister Mohammad Javad Zarif was quoted as saying on Saturday as he arrived in Vienna for the final stage of the talks.	http://www.nytimes.com/reuters/2015/06/27/world/middleeast/27reuters-iran-nuclear-zarif.html
Islamist Gunmen Attack Western Mali Town, 12 Dead	Suspected Islamist fighters attacked a town in western Mali near the border with neighbouring Mauritania before dawn on Saturday, leaving 12 people dead, including three soldiers and nine attackers, the defence ministry said.	http://www.nytimes.com/reuters/2015/06/27/world/africa/27reuters-mali-fighting.html
Filipino LGBT People Celebrate Gay Pride, US Court Decision	Several hundred gays, lesbians and transgender people held a Gay Pride rally Saturday in the Philippine capital to push for LGBT rights and to celebrate the U.S. Supreme Court decision recognizing gay marriages in all U.S. states as a victory for their cause.	http://www.nytimes.com/aponline/2015/06/27/world/asia/ap-as-philippines-gay-pride.html
European Tour Operators Evacuate Thousands From Tunisia After Attack	Tour companies were evacuating thousands of foreign holidaymakers from Tunisia on Saturday, a day after a gunman killed 39 people at a beach hotel in an attack claimed by Islamic State.	http://www.nytimes.com/reuters/2015/06/27/world/africa/27reuters-tunisia-security-britain.html
European Tour Operators Evacuate Thousands From Tunisia After Attack	Tour companies were evacuating thousands of foreign holidaymakers from Tunisia on Saturday, a day after a gunman killed 39 people at a beach hotel in an attack claimed by Islamic State.	http://www.nytimes.com/reuters/2015/06/27/world/europe/27reuters-tunisia-security.html
Greek Parliament Approves Referendum on Creditor Reforms	The latest news about the Greek bailout talks (all times local):	http://www.nytimes.com/aponline/2015/06/27/world/europe/ap-eu-greece-bailout-the-latest.html
Bad Weather, Rugged Terrain Caused U.S. Chopper Crash in Nepal: Army	The crash of a U.S. military helicopter distributing aid to victims of an earthquake in Nepal in May was caused by bad weather and the rugged terrain of the Himalayan region, Nepal's army said.	http://www.nytimes.com/reuters/2015/06/27/world/asia/27reuters-quake-nepal-helicopter.html
China Says Many in Japan Not Ready to Accept Its Rise	The lack of acceptance by many Japanese people of China's rise is one of the root causes of the problems between the two countries, China's foreign minister, a former ambassador to Tokyo, said on Saturday.	http://www.nytimes.com/reuters/2015/06/27/world/asia/27reuters-china-japan.html
The Latest: Germany Says 1 Citizen Killed in Tunisia Attack	The latest news from an attack on a beach resort in Tunisia (all times local):	http://www.nytimes.com/aponline/2015/06/27/world/middleeast/ap-ml-tunisia-attack-the-latest.html
French Police Investigate Beheading Suspect's 'Selfie': Source	"The suspected militant Islamist accused of decapitating his boss and attempting to blow up a gas plant in southeastern France had taken a macabre ""selfie"" with the severed head before his arrest, a source close to the investigation said on Saturday."	http://www.nytimes.com/reuters/2015/06/27/world/europe/27reuters-france-blast.html
China Says Changing Position on Sea Dispute Would Shame Ancestors	Changing position on China's claims over the South China Sea would shame its ancestors, while not facing up to infringements of Chinese sovereignty there would shame its children, Foreign Minister Wang Yi said on Saturday.	http://www.nytimes.com/reuters/2015/06/27/world/asia/27reuters-southchinasea-china.html
Syrian Kurdish Forces Expel Islamic State From Kobani: Monitor	Kurdish YPG forces expelled Islamic State fighters from Syria's Kobani on Saturday and took back full control of the town on the Turkish border, the Syrian Observatory for Human Rights monitoring group said.	http://www.nytimes.com/reuters/2015/06/27/world/europe/27reuters-mideast-crisis-syria-kobani.html
Chinese Mayor Sacked After Official Dies From Alcohol Poisoning	A mayor from China's central Hunan province and other officials have been sacked or reprimanded after one of their colleagues died from excessive alcohol consumption at an extravagant business dinner, the provincial graft watchdog said.	http://www.nytimes.com/reuters/2015/06/27/world/asia/27reuters-china-corruption-hunan.html
Significant Obstacles Lie Ahead for Nuclear Talks With Iran	World powers and Iran are back in nuclear talks, and this round may be the deciding one.	http://www.nytimes.com/aponline/2015/06/27/world/middleeast/ap-iran-nuclear-talks-where-they-stand.html
Merkel Faces Greek Challenge With Strong Political Capital	German Chancellor Angela Merkel has emerged undamaged from the global financial crisis, European bailouts, an astonishing U-turn on nuclear power and the crisis over Ukraine.	http://www.nytimes.com/aponline/2015/06/27/world/europe/ap-eu-germany-merkels-capital-analysis.html
Kurds Secure Syria's Kobani as Islamic State Targets Northeast	Syrian Kurdish fighters said they had fully secured the town of Kobani near the Turkish border on Saturday and killed more than 60 Islamic State militants, two days after the hardline group launched an incursion with suicide bombers.	http://www.nytimes.com/reuters/2015/06/27/world/middleeast/27reuters-mideast-crisis-syria.html
Shanghai Police Remove Protesters Who Oppose Chemical Plant	Police in China's financial hub Shanghai took away at least three busloads of environmental protesters outside the municipal government Saturday, preventing the latest rally that started with a rumor that a petrochemical plant could move into the area.	http://www.nytimes.com/aponline/2015/06/27/world/asia/ap-as-china-environmental-protest.html
